날짜,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2024-11-30,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,5062,52791,180066,328314,432448,488855,449804,332653,162711,32542,0,0,0,0,0,0,0
2024-12-01,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,7232,55683,196699,284924,387613,390505,381104,258891,96903,18079,0,0,0,0,0,0,0
2024-12-02,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,5785,58576,167773,310235,401353,415093,131615,84609,33265,0,0,0,0,0,0,0,0
2024-12-03,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,50621,112813,154756,173558,220563,480900,360856,172112,38327,0,0,0,0,0,0,0
2024-12-04,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,4339,51344,170665,312404,419432,483793,469329,357963,178620,39774,0,0,0,0,0,0,0
2024-12-05,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,4339,50621,167773,306619,414369,483793,488855,352178,169219,38327,0,0,0,0,0,0,0
2024-12-06,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,3616,45559,169942,323252,434618,498256,491747,357240,172112,40497,0,0,0,0,0,0,0
2024-12-07,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,46282,164880,311681,422324,483069,478731,350732,171388,41943,0,0,0,0,0,0,0
2024-12-08,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,44836,166326,314574,425217,485962,480900,344223,166326,40497,0,0,0,0,0,0,0
2024-12-09,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,43389,161987,309512,416539,476561,476561,344223,164157,33265,0,0,0,0,0,0,0
2024-12-10,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,43389,158372,302280,407861,475115,471499,334099,156925,36881,0,0,0,0,0,0,0
2024-12-11,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,3616,44113,88225,55683,33988,41220,37604,22418,12294,4339,0,0,0,0,0,0,0
2024-12-12,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,49898,155479,293602,411477,476561,459205,321805,107751,18802,0,0,0,0,0,0,0
2024-12-13,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,31096,78101,119321,139569,206100,405692,311681,120767,32542,0,0,0,0,0,0,0
2024-12-14,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,40497,157648,303726,417262,483793,483793,354347,175004,42666,0,0,0,0,0,0,0
2024-12-15,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,33988,99073,303003,417985,480900,336992,160541,68700,27480,0,0,0,0,0,0,0
2024-12-16,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,38327,150417,298664,407861,466437,467883,349285,105581,18079,0,0,0,0,0,0,0
2024-12-17,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,37604,146801,292156,401353,473668,479454,339884,155479,40497,0,0,0,0,0,0,0
2024-12-18,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,39051,146078,295048,409307,478007,480900,353624,136677,23864,0,0,0,0,0,0,0
2024-12-19,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,1446,5062,11571,26034,126553,255998,229964,151140,36158,0,0,0,0,0,0,0
2024-12-20,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,11571,51344,124383,203207,273354,428109,143185,102688,57853,0,0,0,0,0,0,0
2024-12-21,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,55683,127999,235749,368811,426663,457036,329037,155479,39774,723,0,0,0,0,0,0
2024-12-22,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,36158,143908,292879,416539,485962,493194,366641,179343,48452,0,0,0,0,0,0,0
2024-12-23,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,33988,140293,291433,410031,480900,490301,368811,181513,48452,0,0,0,0,0,0,0
2024-12-24,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,33988,137400,285647,397737,466437,472945,357240,176451,48452,0,0,0,0,0,0,0
2024-12-25,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,27480,83886,137400,123660,88225,104858,237919,227072,73039,1446,0,0,0,0,0,0
2024-12-26,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,44836,133061,259614,377488,453420,461375,353624,174281,54237,0,0,0,0,0,0,0
2024-12-27,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,33265,136677,292156,412200,478007,483793,379658,190914,55683,723,0,0,0,0,0,0
2024-12-28,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,32542,137400,287094,405692,480177,493917,383274,190191,55683,723,0,0,0,0,0,0
2024-12-29,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,30373,133784,281308,399183,467883,476561,370257,183682,54237,0,0,0,0,0,0,0
2024-12-30,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,26034,84609,110643,144632,323975,399906,201038,83163,33988,723,0,0,0,0,0,0
2024-12-31,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,32542,133061,279862,402076,476561,485239,384720,186575,58576,723,0,0,0,0,0,0
2025-01-01,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,33988,131615,264676,383274,450527,451251,363025,174281,52067,723,0,0,0,0,0,0
2025-01-02,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,34712,130168,251659,375319,443296,455589,366641,179343,57853,723,0,0,0,0,0,0
2025-01-03,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,31096,133784,289263,410754,485962,494640,401353,196699,64361,723,0,0,0,0,0,0
2025-01-04,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,31819,133784,282755,404245,478007,488132,397014,192360,66531,723,0,0,0,0,0,0
2025-01-05,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,13740,84609,240088,242258,149694,109920,57129,28926,28203,0,0,0,0,0,0,0
2025-01-06,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,32542,114259,180066,363025,457036,464991,407861,198868,67254,723,0,0,0,0,0,0
2025-01-07,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,29649,137400,295772,423771,497533,512719,433895,201761,73039,723,0,0,0,0,0,0
2025-01-08,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,31819,132338,283478,407861,461375,342777,118598,185852,86056,2893,0,0,0,0,0,0
2025-01-09,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,31096,139569,305173,437511,519227,538029,462098,219117,83886,1446,0,0,0,0,0,0
2025-01-10,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,31819,133784,293602,413646,488132,511273,445465,208269,82440,2169,0,0,0,0,0,0
2025-01-11,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,20972,79547,210439,394121,484516,497533,431002,208993,60745,1446,0,0,0,0,0,0
2025-01-12,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,39774,114982,253105,391228,488855,470053,447635,237919,48452,3616,0,0,0,0,0,0
2025-01-13,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,33988,137400,269738,193806,248043,196699,162711,224179,47728,1446,0,0,0,0,0,0
2025-01-14,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,13740,72316,179343,187298,321805,446912,389059,173558,41943,1446,0,0,0,0,0,0
2025-01-15,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,33265,139569,300111,426663,506211,521397,465714,227072,96180,2893,0,0,0,0,0,0
2025-01-16,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,32542,135231,288540,410031,480900,436787,382551,229241,73039,2169,0,0,0,0,0,0
2025-01-17,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,35435,135231,284924,399183,478731,498979,447635,225625,91841,4339,0,0,0,0,0,0
2025-01-18,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,33988,138846,292156,410754,483793,462821,360133,173558,81717,3616,0,0,0,0,0,0
2025-01-19,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,56406,146801,261060,384720,428109,388336,280585,200315,93287,7232,0,0,0,0,0,0
2025-01-20,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,41943,130168,245151,341331,400629,396291,211162,141739,65084,1446,0,0,0,0,0,0
2025-01-21,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,46282,134507,255998,365918,438957,417262,366641,206100,82440,6508,0,0,0,0,0,0
2025-01-22,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,46282,138846,255998,365918,426663,421601,386166,221286,83886,6508,0,0,0,0,0,0
2025-01-23,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,40497,140293,289263,410031,481623,499702,446188,244427,101242,8678,0,0,0,0,0,0
2025-01-24,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,33988,136677,224902,407138,468606,480177,444742,258891,102688,7232,0,0,0,0,0,0
2025-01-25,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,13017,80271,125829,117875,92564,161264,24587,28203,31819,0,0,0,0,0,0,0
2025-01-26,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,39051,149694,277693,97626,50621,53514,58576,22418,4339,723,0,0,0,0,0,0
2025-01-27,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,52791,105581,154033,318189,467883,610345,407138,237919,93287,10847,0,0,0,0,0,0
2025-01-28,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,4339,64361,160541,332653,458482,514165,545261,462821,332653,175004,22418,0,0,0,0,0,0
2025-01-29,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,47005,167049,326867,449804,545984,585758,548154,330483,148247,13740,0,0,0,0,0,0
2025-01-30,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,46282,165603,324698,449804,525736,540922,451251,278416,142462,22418,0,0,0,0,0,0
2025-01-31,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,723,42666,101242,185128,229964,260337,209716,114982,128722,99073,2893,0,0,0,0,0,0
2025-02-01,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,24587,81717,76655,76655,113536,96903,51344,33265,10124,723,0,0,0,0,0,0
2025-02-02,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,1446,66531,163434,208993,395567,540922,560447,384720,260337,141739,10124,0,0,0,0,0,0
2025-02-03,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2169,51344,175727,341331,477284,566233,586481,537306,348562,160541,25311,0,0,0,0,0,0
2025-02-04,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,4339,49898,182959,362302,496809,585758,616854,574911,381104,164157,25311,0,0,0,0,0,0
2025-02-05,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,4339,50621,186575,357963,499702,595882,624085,577080,384720,167049,27480,0,0,0,0,0,0
2025-02-06,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,4339,52067,188021,365918,499702,583588,604560,557555,386889,153309,21695,0,0,0,0,0,0
2025-02-07,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,7232,37604,28203,64361,273354,411477,499702,541645,400629,176451,31096,0,0,0,0,0,0
2025-02-08,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,5785,57129,195253,370257,505487,590820,615407,580696,410031,177174,31096,0,0,0,0,0,0
2025-02-09,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,5785,57129,194529,364472,495363,578526,605283,565509,404245,172835,33988,0,0,0,0,0,0
2025-02-10,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,5785,59299,195253,362302,496086,583588,607453,581419,416539,181513,33988,0,0,0,0,0,0
2025-02-11,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,7232,65084,195253,352178,480900,566956,591543,555385,404245,171388,34712,0,0,0,0,0,0
2025-02-12,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,4339,10847,56406,201038,245151,154033,49898,27480,85333,15186,0,0,0,0,0,0
2025-02-13,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,7232,63638,208993,385443,514888,595882,627701,590097,441126,189467,38327,0,0,0,0,0,0
2025-02-14,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,7955,65807,207546,375319,501148,572018,592989,548154,336268,148247,47005,0,0,0,0,0,0
2025-02-15,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,10847,78101,186575,321082,393398,391228,266845,157648,96903,113536,46282,0,0,0,0,0,0
2025-02-16,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,12294,69423,215501,336268,405692,439680,564786,482346,333376,145355,23864,0,0,0,0,0,0
2025-02-17,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,9401,70869,221286,396291,527182,610345,638548,600221,464991,197422,47005,0,0,0,0,0,0
2025-02-18,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,10847,73039,225625,400629,530075,614684,639272,607453,478007,202484,49898,723,0,0,0,0,0
2025-02-19,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,10847,74485,227795,405692,533691,615407,641441,607453,483069,204654,51344,0,0,0,0,0,0
2025-02-20,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,12294,79547,231411,404245,535860,613238,645780,610345,488855,203931,53514,0,0,0,0,0,0
2025-02-21,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,13017,80271,231411,406415,535137,615407,645057,604560,491024,208269,55683,723,0,0,0,0,0
2025-02-22,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,13017,83163,236473,409307,535137,613961,639995,601667,485962,213332,58576,723,0,0,0,0,0
2025-02-23,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,14463,84609,240812,417985,548154,621916,642164,589374,491747,216224,63638,723,0,0,0,0,0
2025-02-24,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,15186,86779,245151,417262,540199,620469,639272,608176,500425,224179,64361,723,0,0,0,0,0
2025-02-25,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,20972,120767,200315,182236,147524,120044,190191,321082,531521,300834,127276,3616,0,0,0,0,0
2025-02-26,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,19525,100519,243704,389059,514165,597328,615407,573464,453420,216947,67977,723,0,0,0,0,0
2025-02-27,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,20972,96180,239365,394121,516335,593713,613238,573464,476561,222733,62192,1446,0,0,0,0,0
2025-02-28,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,18802,96903,245151,400629,522843,594436,619746,587927,496086,237196,73039,1446,0,0,0,0,0
2025-03-01,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,34712,114259,238642,287817,241535,227795,525013,382551,136677,35435,32542,0,0,0,0,0,0
2025-03-02,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,5785,56406,107751,175004,91118,39774,9401,7955,1446,1446,0,0,0,0,0,0,0
2025-03-03,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,7232,18079,77378,128722,214778,264676,204654,140293,72316,12294,0,0,0,0,0,0
2025-03-04,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,13740,18079,41220,54960,68700,102688,79547,28926,31819,11571,0,0,0,0,0,0
2025-03-05,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,2893,48452,102688,149694,150417,215501,233580,169942,99796,96903,10847,0,0,0,0,0,0
2025-03-06,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,34712,105581,287094,318189,361579,520674,457759,167049,146801,47005,22418,2893,0,0,0,0,0
2025-03-07,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,33265,131615,290709,441126,569125,636379,641441,583588,366641,208269,49175,2169,0,0,0,0,0
2025-03-08,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,31819,141739,280585,237196,432448,462098,503318,412200,514165,286371,81717,5062,0,0,0,0,0
2025-03-09,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,33265,132338,295048,454866,576357,647949,668921,632040,501872,280585,86056,4339,0,0,0,0,0
2025-03-10,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,35435,131615,289986,454143,568402,634933,637102,595882,533691,291433,91841,4339,0,0,0,0,0
2025-03-11,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,38327,150417,290709,458482,584312,647949,669644,634933,532967,291433,94734,5785,0,0,0,0,0
2025-03-12,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,33265,70869,203931,447635,551769,585035,642164,548877,475115,275523,71593,2893,0,0,0,0,0
2025-03-13,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,41943,148247,262506,449081,578526,589374,587927,645057,555385,320359,109197,7232,0,0,0,0,0
2025-03-14,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,41943,144632,313127,470776,585035,653735,673260,639272,535860,279862,66531,5062,0,0,0,0,0
2025-03-15,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,12294,88948,192360,396291,612515,410754,91118,139569,33988,78101,13740,0,0,0,0,0,0
2025-03-16,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,19525,101242,144632,232134,251659,247320,245874,251659,106304,67254,26034,1446,0,0,0,0,0
2025-03-17,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,0,3616,9401,56406,133784,223456,339161,257444,233580,180789,98349,11571,0,0,0,0,0
2025-03-18,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,59299,110643,193806,266122,369534,180789,106304,723,15186,14463,1446,0,0,0,0,0,0
2025-03-19,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,12294,38327,113536,224179,389782,564786,621193,575634,493194,321805,112089,9401,0,0,0,0,0
2025-03-20,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,4339,43389,172835,355794,509103,606729,670367,681938,642887,543815,340607,124383,10847,0,0,0,0,0
2025-03-21,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,3616,48452,168496,339161,474392,588651,660243,666028,621916,540922,335545,111366,10124,0,0,0,0,0
2025-03-22,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,3616,47005,172112,339161,485962,589374,646503,647949,611068,509103,336268,120044,11571,0,0,0,0,0
2025-03-23,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,4339,55683,172112,336268,485962,595159,661689,683384,650119,548154,292879,122214,9401,0,0,0,0,0
2025-03-24,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,24587,54237,67977,215501,387613,433895,603837,606006,502595,369534,157648,20248,0,0,0,0,0
2025-03-25,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,5062,61468,175727,309512,472222,558278,588651,605283,559724,433172,215501,54960,6508,0,0,0,0,0
2025-03-26,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,7232,59299,184405,337715,489578,589374,654458,654458,649396,484516,319636,109197,10124,0,0,0,0,0
2025-03-27,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,26034,53514,158372,197422,142462,70146,36158,56406,251659,190914,51344,723,0,0,0,0,0
2025-03-28,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,3616,10124,20972,17356,32542,52791,57129,175727,420155,411477,118598,12294,0,0,0,0,0
2025-03-29,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,10124,66531,212608,386889,544538,657351,723158,681215,579973,501872,226348,159818,9401,0,0,0,0,0
2025-03-30,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,9401,62915,218394,404968,566233,679045,749192,743406,581419,386166,310235,124383,13740,0,0,0,0,0
2025-03-31,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,11571,67977,214055,391228,548877,661689,720988,687000,445465,394121,287817,97626,15186,0,0,0,0,0
2025-04-01,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,11571,71593,211885,385443,540199,653735,716649,733282,697847,595159,405692,135954,18802,0,0,0,0,0
2025-04-02,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,13017,71593,218394,397737,549600,658797,715203,723158,653735,462098,276969,52067,4339,0,0,0,0,0
2025-04-03,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,8678,79547,168496,301557,470776,652288,691339,704356,669644,570572,389059,136677,10124,0,0,0,0,0
2025-04-04,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,18079,89672,216947,364472,490301,603837,673260,695678,571295,519227,308065,121491,18079,0,0,0,0,0
2025-04-05,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,0,13740,82440,146078,435341,559001,374596,185128,301557,261783,171388,99796,16633,0,0,0,0,0
2025-04-06,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,18079,87502,230687,399183,329760,480177,0,0,0,47005,307342,143908,23141,0,0,0,0,0
2025-04-07,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,17356,84609,235026,404245,552493,657351,718096,722435,667475,555385,367364,136677,34712,0,0,0,0,0
2025-04-08,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,16633,86779,229241,388336,529352,563340,632763,492471,605283,551769,395567,149694,24587,0,0,0,0,0
2025-04-09,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,26034,92564,228518,386166,370980,513442,489578,377488,261060,179343,164880,57853,18802,0,0,0,0,0
2025-04-10,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,8678,60022,184405,355794,520674,608899,675429,511273,404968,229241,270461,156925,28203,0,0,0,0,0
2025-04-11,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,20248,86056,246597,415093,563340,662413,719542,731836,700017,611068,446912,169219,28203,0,0,0,0,0
2025-04-12,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,22418,99796,219840,288540,353624,437511,355071,271907,198868,146078,83886,36881,10847,0,0,0,0,0
2025-04-13,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,723,39774,271184,504041,540922,611792,490301,569125,643611,609622,353624,158372,8678,0,0,0,0,0
2025-04-14,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,26034,103412,175727,330483,180789,136677,276246,278416,192360,342777,357240,44836,7232,0,0,0,0,0
2025-04-15,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,23141,99073,270461,443296,568402,689893,739067,746299,716649,592989,398460,182959,32542,0,0,0,0,0
2025-04-16,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,26757,104135,237196,388336,509103,632763,687000,670367,668198,543815,323252,140293,34712,0,0,0,0,0
2025-04-17,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,16633,74485,164157,344223,500425,600221,570572,568402,452697,465714,344946,188744,35435,0,0,0,0,0
2025-04-18,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,31819,99073,224179,350732,512719,618300,624085,615407,605283,502595,343500,118598,24587,0,0,0,0,0
2025-04-19,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,17356,93287,176451,334822,513442,648673,541645,479454,444019,504764,230687,108474,12294,0,0,0,0,0
2025-04-20,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,10847,80271,136677,208993,306619,530075,582142,600221,544538,429556,231411,107027,33265,0,0,0,0,0
2025-04-21,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,34712,121491,274800,436064,570572,670367,719542,731836,697124,601667,450527,206823,42666,0,0,0,0,0
2025-04-22,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,8678,22418,41943,96180,155479,258167,159818,97626,128722,69423,52791,29649,1446,0,0,0,0,0
2025-04-23,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,22418,81717,52791,141016,198868,332653,376042,359409,444019,442573,431002,213332,60022,0,0,0,0,0
2025-04-24,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2169,62915,149694,258167,379658,514888,640718,616854,579973,579249,581419,478731,266122,60745,1446,0,0,0,0
2025-04-25,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,723,37604,127999,292156,441126,568402,680492,733282,730389,694232,603114,436787,206823,45559,0,0,0,0,0
2025-04-26,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,1446,33988,135231,280585,449081,570572,676153,726051,733282,694955,602391,458482,216947,45559,0,0,0,0,0
2025-04-27,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,723,13017,37604,73762,80994,128722,2169,0,0,399906,505487,308788,138123,33265,0,0,0,0,0
2025-04-28,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,1446,36881,132338,291433,454866,579249,681938,737621,734005,506211,377488,427386,232857,47005,723,0,0,0,0
2025-04-29,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2893,40497,131615,295772,456313,593713,688446,728943,735452,695678,613238,467160,223456,49898,0,0,0,0,0
2025-04-30,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2169,44113,142462,282755,446912,567679,652288,669644,665305,553216,496809,452697,224902,52067,723,0,0,0,0
2025-05-01,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2169,41943,170665,280585,394121,402076,307342,321805,166326,135954,133784,49175,23141,2169,0,0,0,0,0
2025-05-02,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2169,39051,134507,310958,472222,530798,704356,752807,728943,598052,514165,471499,242258,54237,723,0,0,0,0
2025-05-03,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,2893,41220,26757,17356,23141,86056,220563,284201,760039,245151,280585,238642,51344,1446,0,0,0,0
2025-05-04,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,2893,43389,140293,316020,477284,535860,557555,734728,751361,711587,619023,480900,261060,60022,1446,0,0,0,0
2025-05-05,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,3616,57129,160541,229964,310235,369534,515612,490301,297218,240812,107027,60745,20972,5785,0,0,0,0,0
2025-05-06,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,1446,52791,147524,248766,277693,429556,491747,432448,449804,272631,193083,222733,95457,19525,723,0,0,0,0
2025-05-07,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,4339,49898,157648,307342,473668,575634,698571,691339,741237,572741,619746,414369,124383,54237,1446,0,0,0,0
2025-05-08,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,6508,48452,144632,306619,466437,556832,598775,697847,709418,661689,546707,399183,169942,44836,723,0,0,0,0
2025-05-09,동해 바이오 연료저장고 지붕태양광,0,0,0,0,0,0,17356,49898,58576,122214,111366,68700,57853,46282,52067,47728,18802,6508,1446,0,0,0,0,0
